movieId,url,path,status
1948,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMzgwODM5N15BMl5BanBnXkFtZTcwNTExNDY3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/1948.jpg,ok
1951,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDhhM2E4MmQtZjk2OS00MzM2LTk5NGYtMGI5ZDc5MjdkOTE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
1974,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWMxYTYzYWQtNGZmNy00MTg5LTk1N2MtNzQ5NjQxYjQ5NTJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/1974.jpg,ok
2006,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjI3NzI2MjY2MF5BMl5BanBnXkFtZTYwMDM5ODU5._V1_UY268_CR6,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2006.jpg,ok
2038,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTAzNzkwMV5BMl5BanBnXkFtZTcwMjYyNDYyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2044,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4Njg1NzQ0NF5BMl5BanBnXkFtZTcwMTUxODMzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2044.jpg,ok
2054,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTQ1NTg4MDAtOGU0OS00ZGQwLTliZjQtNDEzZjAzZGI5MjFjXkEyXkFqcGdeQXVyNTI4MjkwNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2054.jpg,ok
2056,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczNjczMTU1Ml5BMl5BanBnXkFtZTcwMTA3MzgyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2056.jpg,ok
2072,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWE1OGExYzQtYzRjOS00MmJhLWE3OTYtZjkzOTNlMjJlZTQ4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2072.jpg,ok
2090,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjkxZjg5Y2QtMjczMy00OTg1LThlZjktZTUwZmZkNDNjMDNkXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2149,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDNiZGI2OTctNDI5Ny00OWIxLTkxYTktY2Q3YTAxODFmM2RlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2205,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTRiMTFjZDEtMTJiYy00ZGEzLThhOGItMGU3MWQzZTlkM2ZlXkEyXkFqcGdeQXVyMjUxODE0MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2207,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTE3MDkwMjYzNl5BMl5BanBnXkFtZTgwMDU2NjA4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2330,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQxOTYxODYyN15BMl5BanBnXkFtZTcwMDI3MDg4OQ@@._V1_UY268_CR7,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2330.jpg,ok
2337,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjVjZTM3NTktYjdkOS00ZjMyLTg3NzYtOWVmMzEyNDc5ZmIyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2337.jpg,ok
2401,"https://images-na.ssl-images-amazon.com/images/M/MV5BOGZjOWM3MWYtNTc5Yy00NGQ0LWFkMDQtOWUwYzhkNTZmNGI2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2401.jpg,ok
2445,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NjIzMzk0MF5BMl5BanBnXkFtZTcwMjc2NjAyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2445.jpg,ok
2456,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTAyYjljNDctODg5Mi00YjYxLTk5MTMtZTk3MDk4NGZkN2MwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2456.jpg,ok
2485,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2Y0N2YyOTQtMGNiYy00ZDViLTgxYmItODkxNzlkMWVjNTFkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2485.jpg,ok
2494,"https://images-na.ssl-images-amazon.com/images/M/MV5BODgzOTM1NzIzOF5BMl5BanBnXkFtZTcwMTI1MDk3MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2494.jpg,ok
2526,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzY2ZTZkMTEtYzI1Zi00NjYxLWI1YTAtMDQyNDUyZDg2MWM0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2548,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwNzMwNjUyNV5BMl5BanBnXkFtZTcwMzk3MTE3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2548.jpg,ok
2572,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmVhZjhlZDYtMDAwZi00MDcyLTgzOTItOWNiZjY0YmE0MGE0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2572.jpg,ok
2607,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxNDk4MjcyNl5BMl5BanBnXkFtZTcwNDU1MzMzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2607.jpg,ok
2633,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEyNTIzNzcyMV5BMl5BanBnXkFtZTgwOTgwODY2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2633.jpg,ok
2652,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmM1M2U2MmMtMDIwMy00ZjYzLWE5NGUtZjI4NTVkMWVmMTcwXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2657,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDIzZmE1MzEtNTRjMS00NmViLWE2ZTEtYmE2MWE1Y2FjNmYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2662,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2NjQ5MDUzOF5BMl5BanBnXkFtZTgwMzY1NjAxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2662.jpg,ok
2693,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0NjU1NzI0OV5BMl5BanBnXkFtZTcwOTIwMzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2693.jpg,ok
2699,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjExNTcyMjI2Ml5BMl5BanBnXkFtZTgwMDgwNTg4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2699.jpg,ok
2738,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWI5NTAyYjctYjM5Mi00MTJhLThiMGItN2I1NmY3NDJkYzJmXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2738.jpg,ok
2740,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDI0YjcxOWItYWQ0MS00YTQ2LTgwOWMtMTgyMDA1ZjMwYmRjXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2740.jpg,ok
2754,"https://images-na.ssl-images-amazon.com/images/M/MV5BNWM0ODJiNzgtYzNlYS00ZjIxLWI1MzktMmIzOTc5OGZhOWE1XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2754.jpg,ok
2771,"https://images-na.ssl-images-amazon.com/images/M/MV5BOWY1NmVmNzctYTFkMC00MmNlLTkzNzgtNWZmODc3YTdiYWI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2771.jpg,ok
2795,"https://images-na.ssl-images-amazon.com/images/M/MV5BMmViMGQ4ZDktNzI3OC00YjVkLWJmZDgtOTI4N2FhNjhjNDVjXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2795.jpg,ok
2800,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MDQ5MDExOV5BMl5BanBnXkFtZTcwOTE3ODc3Mg@@._V1_UY268_CR4,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2800.jpg,ok
2874,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NTM0MjIzNF5BMl5BanBnXkFtZTgwMjYyNjIzMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
2918,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDA0NjZhZWUtNmI2NC00MmFjLTgwZDYtYzVjZmNhMDVmOTBkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2918.jpg,ok
2930,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTUyNDI3NV5BMl5BanBnXkFtZTcwODY1NzgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2930.jpg,ok
2947,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MzE0OTU3NV5BMl5BanBnXkFtZTcwNjQxNTgzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2947.jpg,ok
2984,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxODMxNTM3MF5BMl5BanBnXkFtZTgwNjQ0Njg4MDE@._V1_UY268_CR3,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2984.jpg,ok
2996,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTU0ODZiNTktMTI0OC00NzZjLTlhZTMtYTE3ZjVlMmVhMmI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/2996.jpg,ok
3003,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0OTEzMDc4OF5BMl5BanBnXkFtZTYwNDMwNTM5._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3003.jpg,ok
3028,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTI5MmMzZjYtZTk5Yi00ZmRjLTkzODUtMWNkY2UwMTE0ZGFiXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3028.jpg,ok
3030,"https://images-na.ssl-images-amazon.com/images/M/MV5BZThiZjAzZjgtNDU3MC00YThhLThjYWUtZGRkYjc2ZWZlOTVjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3030.jpg,ok
3048,"https://images-na.ssl-images-amazon.com/images/M/MV5BZGYzMDVjMzUtNTUwNC00ODQxLTg1NDctOTU0MGI0NzczZTUyXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
3064,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2FkYzU4NjQtY2ZkNy00ODczLWEzZDQtNGYxYzBiYWFlMDdlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3064.jpg,ok
3066,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4NjgwOTIzN15BMl5BanBnXkFtZTYwNjU1MzE5._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3066.jpg,ok
3081,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4Yjk5ODEtNGFkOS00OTY1LTgwYTYtOTFkNmU2NzBmNGM2XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3081.jpg,ok
3088,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzg2YTFkNjgtM2ZkNS00MWVkLWIwMTEtZTgzMDM2MmUxNDE2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3088.jpg,ok
3112,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU1NDQ5NTctN2JiNS00NjI1LWFkMzEtYWZmZTgzNWU1ZTU2XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
3115,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwODc5MDYyMl5BMl5BanBnXkFtZTcwMjcwOTgxMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",,http404
3127,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxNDk1NzI2Ml5BMl5BanBnXkFtZTcwMjg1MjkxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",,http404
3200,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI0M2M2MzgtZGVjYS00ODZkLWI4NTEtYzEyNzUzYzgxMTM2XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
3257,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjNhMGEwNDYtOTYxZC00NmY3LWI0ZmMtMDdmZTU2OTgzMDYwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3257.jpg,ok
3267,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjMwNzA1NmQtYjUyYS00MTNlLWJiNDktODM3YTFlZDA0ZWUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3267.jpg,ok
3286,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTE3M2Y4YjQtNDQzMS00NWYzLTkyODUtNGFkZmY0MTk4NjE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR5,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3286.jpg,ok
3345,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzOTExMzQ0MV5BMl5BanBnXkFtZTcwNTcwMzYyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",,http404
3396,"https://images-na.ssl-images-amazon.com/images/M/MV5BMGQ0OGM5YjItYzYyMi00NmVmLWI3ODMtMTY2NGRkZmI5MWU2XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3396.jpg,ok
3421,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2M2ZDA4MTYtOGRjMi00OTg5LWI1ZTUtMjQxZTc2NWZjNDFkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3421.jpg,ok
3489,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2MzYzOTQyMF5BMl5BanBnXkFtZTcwNDM2NDU2MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3489.jpg,ok
3524,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0OTI2Mjg2OF5BMl5BanBnXkFtZTYwNzk0NDI5._V1_UY268_CR9,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3524.jpg,ok
3538,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI0MDk3ODQ4M15BMl5BanBnXkFtZTcwMDQ1NDkyMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3538.jpg,ok
3606,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjk0YmVlNTQtZDg0NC00MGYyLWFhYTMtMTBlMzFkYjczMDMyXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3606.jpg,ok
3634,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGEwZGJiYTEtNDk4OC00NzM1LWJjNDMtZGE3OGQ1YWNlZjgxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3634.jpg,ok
3671,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2IzYWI0NjUtMjE1Ni00YmRjLWIzMjItODM5YjQ1MjlmN2VkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UY268_CR1,0,182,268_AL_.jpg",,http404
3678,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRkYTliMTUtZDg5Ni00YzFlLWE0MDUtZTUwODU3OTU2ZTYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
3730,"https://images-na.ssl-images-amazon.com/images/M/MV5BYTQxYWJlYTgtMTk5MS00ZGFiLWI5MWItYjhkNjM3YmUyNjYxXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
3742,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTEyMTQzMjQ0MTJeQTJeQWpwZ15BbWU4MDcyMjg4OTEx._V1_UY268_CR4,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3742.jpg,ok
3746,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTAwNzQ1MTktZDRmMi00OTZjLWJmNjctMGM3ZTQxNjNlYTA4XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UY268_CR10,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3746.jpg,ok
3831,"https://images-na.ssl-images-amazon.com/images/M/MV5BY2YyNGQyMmEtOGIwOS00N2QyLWFlNzEtNjRjYzFmMjJmY2M5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3831.jpg,ok
3834,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1ODM0NDcxNF5BMl5BanBnXkFtZTcwMDExNjcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3834.jpg,ok
3863,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDY1NmVmOTItYWU0NC00OGU2LWIyNTctYTU3NTY3ZjJkOWJjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3863.jpg,ok
3899,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDQ1MDU3NzU4MF5BMl5BanBnXkFtZTcwODk0MTYyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",,http404
3909,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MTI0MzkyOV5BMl5BanBnXkFtZTYwOTQwMzg5._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3909.jpg,ok
3940,"https://images-na.ssl-images-amazon.com/images/M/MV5BM2RmYjA2MzQtYzk1My00YTNiLWFlZGEtYTEyN2FlNjBhOWVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg",,http404
3986,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1OTU5OTU2MV5BMl5BanBnXkFtZTYwMjMxMDk2._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/3986.jpg,ok
4020,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUzMDY3ZDAtY2RiNC00ZGM4LWJjNmMtNWU0MGVjOWVkNjcwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/4020.jpg,ok
4030,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzUxYzFlZjYtYWNiOC00ZmY0LThjMjYtMDdlNmRhNmY5MDRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
4034,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDBhNGY1Y2ItZGI5Mi00OTFhLWE5YzMtNTczOGZjODMxYzVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",,http404
4080,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NDY2ODMzOV5BMl5BanBnXkFtZTcwMjQ0MTcyNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/4080.jpg,ok
4144,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk0MjY3NjEzN15BMl5BanBnXkFtZTYwNTk2NDI5._V1._CR13,35,325,439_UY268_CR8,0,182,268_AL_.jpg",,http404
4220,"https://images-na.ssl-images-amazon.com/images/M/MV5BZmQ4NjY0MWItZGZlNS00MTgwLThkMjgtOTg0YzE0YWE3YzBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",,http404
4237,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGQ0OTA5NDgtOWEzZS00YmNmLWE1YmUtODViMWE2ODNhOTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",/Users/juandie/Documents/2025-02-UTEC/ACD/ML/projects/Proyecto 2/archive (2)/SampleMoviePosters/4237.jpg,ok
